ID;APLICA;Estado;Subaplicación;Funcionalidades;Severidad;Prioridad;Título;Descripción;Descripción PC1;Verificado PC1;Descripción PC2;Verificado PC2;Descripción PC3;Verificado PC3;Descripción P1;Entrada Manual P1;SCT TEST P1;SCT ANTE P1;Resultado Esperado P1;RESULTADO CP;Salida Obtenida P1;Descripción P2;Entrada Manual P2;SCT TEST P2;SCT ANTE P2;Resultado Esperado P2;Salida Obtenida P2;Descripción P3;Entrada Manual P3;SCT TEST P3;SCT ANTE P3;Resultado Esperado P3;Salida Obtenida P3;Comentarios;Dependencias CPs;Items
CPSCM287;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Nuevo formulario Java en red interna;Crear nuevo formulario de infraestructura con Java en Red Interna y el resto de valores por defecto.;;;;;;;Crear nuevo formulario de infraestructura con Java en Red Interna y el resto de valores por defecto.;;;;Verificar que se piden valores correctos para máquinas, directorios y usuario funcional.;;;;;;;;;;;;;;;;;
CPSCM288;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Nuevo formulario dos aplicaciones WAS 6.1 y 8.5;Crear un nuevo formulario de infraestructura con dos subaplicaciones WAS, una 6.1 y otra 8.5.;;;;;;;Crear un nuevo formulario de infraestructura con dos subaplicaciones WAS, una 6.1 y otra 8.5.;;;;Verificar que se piden valores correctos para cada subaplicación, no mezclando versiones WAS entre ellas y con la informción común combinada: se piden ambos grupos de máquinas, directorios para todas ellas y se rellena correctamente el combo de máquinas de la parte de MQ.;;;;;;;;;;;;;;;;;
CPSCM289;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Nueva aplicación borrada;Crear nueva aplicación, borrarla, volverla a crear y solicitar infraestructura;;;;;;;Crear nueva aplicación, borrarla, volverla a crear y solicitar infraestructura;;;;Verificar que se establecen valores por defecto (máquinas, directorios, usuario funcional, colas mq (en su caso) y que los triggers funcionan bien. Verificar también que las peticiones que se generan son correctas.;;;;;;;;;;;;;;;;;
CPSCM290;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Formulario con dos subaplicaciones;"Crear un formulario de infraestructura con dos subaplicaciones. Hacer clic sobre ""Solicitar Infraestructura"" y filtrar solamente una de las dos subaplicaciones. En una segunda petición, se lanzarán el resto de tareas.";;;;;;;"Crear un formulario de infraestructura con dos subaplicaciones. Hacer clic sobre ""Solicitar Infraestructura"" y filtrar solamente una de las dos subaplicaciones. ";;;;Comprobar que las tareas que aparecen para ser solicitadas son solamente las de la aplicación solicitada.;;;En una segunda petición, se lanzarán el resto de tareas.;;;;La segunda solicitud debería contenir solamente tareas de la otra subaplicación.;;;;;;;;;;
CPSCM291;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Dos subaplicaciones una WAS 6.1 y otra posterior WAS 8.5;Se creará un formulario y se configurará su subaplicación para desplegar en WAS 6.1. Se incorporarán todas las tareas. Se probará a realizar solicitud de infraestructura. Se añadirá a la subaplicación WAS 8.5 y se volverá a solicitar.;;;;;;;Crear formulario con subaplicación a desplegar en WAS 6.1 y solicitar infraestructura.;;;;Compropar que se generan y procesan las peticiones correctamente para la subaplicación.;;;Añadir la subaplicación WAS 8.5 y volver a solicitar.;;;;"Tras la incorporación, no debería haber ninguna tarea por solicitar, por lo que cuando se pulse sobre ""Solicitar"" no debería aparecer ninguna tarea. Cuando se añada 8.5 y se vuelva a solicitar, deberán aparecer todas las tareas necesarias para pedir la nueva infraestructura.";;;;;;;;;;
CPSCM292;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Formulario existente con varias subaplicaciones WAS 6.1, añadir una de ellas al DMGR 8.5;En un formulario ya existente con una varias subaplicaciones WAS 6.1 (es necesario haber ejecutado el procedimiento de AUTOs previamente), añadir a una de ellas el DMGR 8.5.;Es necesario haber ejecutado el procedimiento de AUTOs previamente.;;;;;;Solicitar infraestructura.;;;;"Se comprobará que se pide infraestructura nueva para la aplicación cambiada, pero no se modifica la infraestructura para el resto de subaplicaciones. Adicionalmente, se comprobará que se solicita la infraestructura común sin que aparezcan valores ""Nuevo/Borrado"" repetidos.";;;;;;;;;;;;;;;;;
CPSCM293;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Formulario existente con varias subaplicaciones WAS 6.1, cambiar a DMGR 8.5;En un formulario ya existente con varias aplicaciones WAS 6.1 y mensajería, se cambia este DMGR por la versión 8.5 y se solicita infraestructura.;;;;;;;Solicitar infraestructura.;;;;Se comprobará que se pide la nueva infraestructura (máquinas, directorios, autorizaciones a máquinas) y se solicita también el borrado de la infraestructura que ya no se va a usar (máquinas antiguas, directorios para esas máquinas, autorizaciones a máquinas eliminadas, etc.);;;;;;;;;;;;;;;;;
CPSCM294;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Formulario existente con varias subaplicaciones WAS 6.1, añadir el DMGR 8.5 y posteriormente quitar el DMGR 6.1;Igual que la anterior, excepto que no se cambiará el DMGR, sino que se añadirá la versión 8.5 y luego se quitará la 6.1.;;;;;;;Solicitar infraestructura.;;;;Se comprobará que se pide la nueva infraestructura (máquinas, directorios, autorizaciones a máquinas) y se solicita también el borrado de la infraestructura que ya no se va a usar (máquinas antiguas, directorios para esas máquinas, autorizaciones a máquinas eliminadas, etc.);;;;;;;;;;;;;;;;;
CPSCM295;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Formulario existente - puerto AIX;Puerto AIX - Se usará un formulario de una aplicación ya existente y con al menos una subaplicación configurada para desplegar en servidores WAS 6.1. Se solicitará infraestructura para WAS 8.5 y el testeador se hará pasar por RPT-AIX para introducir el campo de puerto.;;;;;;;Solicitar infraestructura y el testador se hará pasar por RPT-AIX para introducir el campo puerto.;;;;Se comprueba que las tareas para SEGAIX solamente se lanzarán cuando se haya completado la tarea del puerto para AIX, y que estas tareas incluyen la url de llamada a la aplicación con el puerto que la gente de AIX acabe de introducir.;;;;;;;;;;;;;;;;;
CPSCM296;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Formulario existente - rechazo máquinas;Se usará un formulario de una aplicación ya existente con WAS 6.1. Se rellenará la infraestructura para solicitar WAS 8.5 para una de las subaplicaciones que ya eran WAS 6.1. Se solicitará la infraestructura. Haciéndonos pasar por RPT, rechazaremos la tarea de solicitud de máquinas.;;;;;;;Solicitar infraestructura y rechazar como RPT la tarea solicitud de máquinas.;;;;Se comprueba que las tareas dependientes de la tarea rechazada son canceladas. Se comprobará, además, que se puede volver a pedir la misma infraestructura que se rechazó.;;;;;;;;;;;;;;;;;
CPSCM297;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Distribución y AUTOS (WAS 6.1);Se comprueba que tras el pase y lanzamiento de AUTOs, los pases de aplicaciones WAS 6.1 continuan funcionando.;;;;;;;Realizar un pase y lanzar AUTOS.;;;;Se comprueba que tras el pase y lanzamiento de AUTOs, los pases de aplicaciones WAS 6.1 continuan funcionando.;;;;;;;;;;;;;;;;;
CPSCM298;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Distribución y AUTOS (WAS 8.5);Se comprueba que tras el pase y lanzamiento de AUTOs, los pases de aplicaciones WAS 8.5 continuan funcionando.;;;;;;;Realizar un pase y lanzar AUTOS.;;;;Se comprueba que tras el pase y lanzamiento de AUTOs, los pases de aplicaciones WAS 8.5 continuan funcionando.;;;;;;;;;;;;;;;;;
CPSCM299;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Pase simultaneo de dos aplicaciones WAS 6.1 y WAS 8.5;Tras realizar la migración del modelo de datos y la incorporación mediante AUTOs, se configura una aplicación con una subaplicación WAS 6.1 y otra subaplicación con WAS 8.5. Se realiza un pase simultaneo de las dos subaplicaciones.;"Configurar Aplicación con subaplicación WAS 6.1
Configurar Aplicación con subaplicación WAS 8.5 ";;;;;;Realizar pase simultaneo de las dos aplicaciones.;;;;Se comprueba que las dos aplicaciones compilan correctamente con el jdk y librerías was correspondientes, y que despliegan correctamente en el servidor.;;;;;;;;;;;;;;;;;
CPSCM300;;Definición;SCM_INF;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Pase simultaneo de dos aplicaciones WAS 6.1 y WAS 7;(REG) Tras realizar la migración del modelo de datos y la incorporación mediante AUTOs, se configura una aplicación con una subaplicación WAS 6.1 y otra subaplicación WAS 7 con build.xml propio. Se realiza un pase simultaneo de las dos subaplicaciones.;"Configurar Aplicación con subaplicación WAS 6.1
Configurar Aplicación con subaplicación WAS 7 ";;;;;;Realizar pase simultaneo de las dos aplicaciones.;;;;Se comprueba que las dos aplicaciones compilan correctamente con el jdk y librerías was correspondientes, y que despliegan correctamente en el servidor.;;;;;;;;;;;;;;;;;
CPSCM301;;Definición;SCM_INF;GEN :OTROS;Mayor;900;Simulación SCRIPT directorios AIX;Simular (cuidado, no lanzar el script real) script de creación de directorios de AIX.;;;;;;;Simular, NO lanzar, el script de creación de directorios de AIX.;;;;Se comprobará cuales son los parámetros que usa actualmente el script de creación de directorios de AIX y se probará que se siguen enviando.;;;;;;;;;;;;;;;;;
CPSCM302;;Definición;SCM_INF;GEN :OTROS;Mayor;900;Servidores por defecto con Varios servidores WAS 6.1 o 7;Comprobar que habiendo varios servidores WAS (6.1 o 7), el formulario añade los servidores que están reflejados en la pantalla de servidores por defecto;;;;;;;Crear el formularios con varios servidores WAS 6.1 o 7.;;;;Comprobar que habiendo varios servidores WAS (6.1 o 7), el formulario añade los servidores que están reflejados en la pantalla de servidores por defecto;;;;;;;;;;;;;;;;;
CPSCM303;;Definición;DISTRIBUIDOR;TIP:MANTENIMIENTO FORMULARIO;Mayor;900;Prueba completa de Pase a Producción;Prueba completa de Pase a Producción para tres CAMS diferentes con generación de AUTOS;;;;;;;Realizar el pase correspondiente.;;;;Se comprobará en 3 CAMs diferentes que tras la generación de las AUTOs no hay ninguna tarea pendiente de pedir que se lance con motivo del cambio realizado en el pase.;;;;;;;;;;;;;;;;;
CPSCM296;;Definición;BASELINER;NAT:SGP.GUI;Mayor;900;Acceso al SGP SCM perfil RPT-SCM;Accediendo con un usuario que tenga perfil RPT-SCM comprobar que tiene acceso al SGP SCM para visualización y modificación/creación de elementos.;Usuario con perfil RPT-SCM.;;;;;;Acceder a BaseLiner con el perfil RPT-SCM;;;;Verificar que una vez conectado al sistema se tiene acceso a los diferentes módulos del SGP SCM, tanto para visualización como para modificación y creación de elementos.;;;;;;;;;;;;;;;;;
CPSCM297;;Definición;BASELINER;NAT:SGP.GUI;Mayor;900;Acceso al SGP SCM perfil RPT-AN;Accediendo con un usuario que tenga perfil RPT-AN comprobar que tiene acceso al SGP SCM para visualización y modificación/creación de elementos.;Usuario con perfil RPT-AN.;;;;;;Acceder a BaseLiner con el perfil RPT-AN;;;;Verificar que una vez conectado al sistema se tiene acceso a los diferentes módulos del SGP SCM, tanto para visualización como para modificación y creación de elementos.;;;;;;;;;;;;;;;;;
CPSCM298;;Definición;BASELINER;NAT:SGP.GUI;Mayor;900;Acceso al SGP SCM perfil JU;Accediendo con un usuario que tenga perfil JU comprobar que tiene acceso al SGP SCM para SOLO visualización.;Usuario con perfil JU.;;;;;;Acceder a BaseLiner con el perfil JU;;;;Verificar que una vez conectado al sistema se tiene acceso a los diferentes módulos del SGP SCM, sólo visualización.;;;;;;;;;;;;;;;;;
CPSCM299;;Definición;BASELINER;NAT:SGP.GUI;Mayor;900;Acceso al SGP SCM perfil RA;Accediendo con un usuario que tenga perfil RA comprobar que tiene acceso al SGP SCM para visualización y modificación/creación de elementos.;Usuario con perfil RA.;;;;;;Acceder a BaseLiner con el perfil RA;;;;Verificar que una vez conectado al sistema se tiene acceso a los diferentes módulos del SGP SCM, tanto para visualización como para modificación y creación de elementos.;;;;;;;;;;;;;;;;;
CPSCM300;;Definición;BASELINER;NAT:SGP.GUI;Mayor;900;Usuario Sin acceso al SGP SCM;"Accediendo con un usuario que no tenga ninguno de los siguientes perfiles: RPT-SCM; RPT-AN; JU; RA comprobar que no se puede acceder a ningún módulo del SGP SCM.";"Perfil de usuario <> RPT-SCM; RPT-AN; JU; RA.";;;;;;"Acceder a BaseLiner con un usuario sin perfil RPT-SCM; RPT-AN; JU; RA";;;;Verificar que una vez conectado al sistema NO se tiene acceso a los diferentes móduclos del SGP SCM.;;;;;;;;;;;;;;;;;
CPSCM301;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Captura de Casos de Prueba acceso opción 1;Acceder al menú de tópicos y seleccionar la opción de Crear/Caso de Prueba para acceder al formulario de especificación de casos de prueba.;Usuario con Perfil de acceso al SGP SCM.;;;;;;Seleccionar la opción crear/Caso de Prueba dentro del menú de tópicos.;;;;Se debe cargar el formulario de especificación para Casos de Prueba en modo edición para la captura de la información necesaria.;;;;;;;;;;;;;;;;;
CPSCM302;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Captura de Casos de Prueba acceso opción 2;"Acceder al menú de tópicos y seleccionar la opción de Caso de Prueba y se cargará la pantalla de visualización de Casos de Prueba disponible. Desde esta pantalla, pulsar sobre la opción de ""+"" Crear junto a la caja de busqueda y comprobar que podemos acceder al formulario de especificación de casos de prueba.";Usuario con Perfil de acceso al SGP SCM.;;;;;;Seleccionar la opción Caso de Prueba dentro del menú de tópicos.;;;;Se cargará la pantalla de visualización de todos los Casos de Prueba disponibles en el sistema.;;;"Desde la pantalla de visualización, pulsar sobre la  opción ""+"" Crear, situada junto a la caja de busqueda";;;;"El sistema nos presentará una ventana donde seleccionar la categoría a la que queremos acceder, en este caso ""Caso de Prueba"".";;"Sobre la ventana de selecciónd de categoría anterior, hacer doble click sobre la categoría ""Caso de Prueba"".";;;;Se debe cargar el formulario de especificación para Casos de Prueba en modo edición para la captura de la información necesaria.;;;;
CPSCM303;;Definición;BASELINER;NAT:SGP.GUI;Mayor;900;Captura de Casos de Prueba valores por defecto y del sistema;Acceder al formulario de especificación de nuevo Caso de Prueba y comprobar que los campos que se rellenan por defecto y a partir de información del sistema se cumplimentan de forma correcta.;Usuario con Perfil de acceso al SGP SCM.;;;;;;Acceder al formulario de captura de nuevo Caso de Prueba;;;;"Comprobar que los siguientes campos se rellenan con la información correspondiente por defecto y del sistema:
* Identificador del Caso de Prueba, formato CP + SCM + nnn
* Creado por, usuario que da de alta el CP.
* Fecha de Creación, fecha de creación del CP coincide con la fecha del sistema.
* Modificado por, en el alta del CP debe coincidir con ""Creado por"".
* Fecha de Mod., en el alta del CP debe coincidir con ""Fecha de Creación"".
* Estado, el estado del CP por defecto debe ser ""Definición"".";;;;;;;;;;;;;;;;;
CPSCM304;;Definición;BASELINER;NAT:SGP.GUI;Grave;900;Captura de Casos de Prueba dependencias de CP e ítems relacionados UNA funcionalidad y automático/manual.;"Acceder al formulario de especificación de nuevo Caso de Prueba y comprobar que se pueden añadir casos de prueba en el campo ""Dependencias CPs"". 
Se comprobará también que seleccionando todas las categorías del campo ""Funcionalidad"" SIN multiselección, se detectan correctamente los items de configuración a los que el CP da cobertura.
También se probará que es posible añadir ítems relacionados de forma manual a través de la opción de añadir presente en el campo ""Ítems"".
Si se guarda el CP se podrá utilizar posteriormente para probar modificaciones.

";"Usuario con Perfil de acceso al SGP SCM.
Ítems etiquetados para cada una de las categorías de funcionalidad disponibles.";;;;;;"Acceder al formulario de captura de nuevo Caso de Prueba y pulsar sobre la opción de añadir nuevo CP en el campo ""Dependencias CPs"".
Repetir el paso unas cuantas veces (5/6)";;;;"Los Caso de Prueba añadidos se incluirán en el campo ""Dependencias CPs"" del caso de prueba. Se podrán eliminar y añadir de forma continua.";;;"Seleccionar una categoría de funcionalidad en el campo ""Funcionalidades"", pulsar sobre la opción de añadir ítems manualmente, seleccionar alguno y comprobar resultado obtenido.
Repetir el paso para cada una de las funcionalidades disponible en el campo ""Funcionalidades"".";;;;"El sistema debe indentificar los items de la naturaleza seleccionada y relacionarlos con el CP en el campo ""Items"".
Para comprobar que los items son correctos se debe acceder a los items relacionados en Harvest y comprobar que están etiquetados con la etiqueta correspondiente a la funcionalidad seleccionada. (ver etiquetas apartado 4.1.1 Funcionalidades y Etiquetas disponibles (nemotécnicos) documento SGPSCM_ManualUsuario).
Comprobar que se han añadido al campo ""Items"" los elementos seleccionados manualmene a través de la opción de añadir.
Repetir la comprobación para cada una de las categorías de funcionalidad disponible en el campo ""Funcionalidades"".";;;;;;;;;;
CPSCM305;;Definición;BASELINER;NAT:SGP.GUI;Grave;900;Captura de Casos de Prueba ítems relacionados multiselección de funcionalidades automático/manual.;"Acceder al formulario de especificación de nuevo Caso de Prueba y comprobar que seleccionando varias combinaciones de las categorías del campo ""Funcionalidad"" , se detectan correctamente los items de configuración a los que el CP da cobertura. No es necesario probar todas las combinaciones posibles entre las categorías disponibles. Probar con combinaciones de 2/3 elementos diferentes cada vez.
También se probará que es posible añadir ítems relacionados de forma manual a través de la opción de añadir presente en el campo ""Ítems"".
Si se guarda el CP se podrá utilizar posteriormente para probar modificaciones.";"Usuario con Perfil de acceso al SGP SCM.
Ítems etiquetados para cada una de las categorías de funcionalidad disponibles.";;;;;;"Acceder al formulario de captura de nuevo Caso de Prueba y seleccionar varias combinaciones diferentes de 2/3 categorías en el campo ""Funcionalidades"" que debe admitir multiselección, pulsar sobre la opción de añadir ítems manualmente, seleccionar alguno y comprobar el resultado obtenido para cada combinación.
Repetir el paso unas cuantas veces (5-6).";;;;"El sistema debe indentificar los items de las naturalezas seleccionadas cada vez y relacionarlos con el CP en el campo ""Items"".
Para comprobar que los items son correctos se debe acceder a los items relacionados en Harvest y comprobar que están etiquetados con la etiqueta correspondiente a la funcionalidad seleccionada. (ver etiquetas apartado 4.1.1 Funcionalidades y Etiquetas disponibles (nemotécnicos) documento SGPSCM_ManualUsuario).
Comprobar que se han añadido al campo ""Items"" los elementos seleccionados manualmene a través de la opción de añadir.
Repetir la comprobación para cada una de las categorías de funcionalidad disponible en el campo ""Funcionalidades"".";;;;;;;;;;;;;;;;;
CPSCM306;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Captura de Casos de Prueba. Alta en el sistema correcta.;Acceder al formulario de especificación, rellenar los campos correspondientes a la especificación y guardar el CP en el sistema. Visualizar los CP en el listado de casos de prueba disponibles en el sistema.;Usuario con Perfil de acceso al SGP SCM.;;;;;;"Acceder al formulario de captura de nuevo Caso de Prueba y rellenar todos los campos pertinentes. Guardar el CP en el sistema mediante la opción de guardado.
Repetir la prueba varias veces (5-6).";;;;El CP debe quedar almacenado en el sistema. Se puede comprobar en la pantalla de visualización de Casos de Prueba, accediendo a  menú Tópicos opción Caso de Prueba. Comprobar que el listado de visualización de todos los casos de prueba muestra los capturados en la prueba.;;;;;;;;;;;;;;;;;
CPSCM307;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Consulta de Casos de Prueba.;Acceder a la pantalla de visualización de tópicos correspondiente a Casos de Prueba. En el listado de Casos de Prueba disponibles en el sistema, hacer doble click sobre uno y verificar que se accede al detalle de su especificación.;Usuario con Perfil de acceso al SGP SCM.;;;;;;Una vez en el sistema acceder al menú de Tópicos y seleccionar Caso de Prueba.;;;;Debe aparececer la pantalla de visualización de Casos de Prueba con el listado de todos los casos de prueba disponibles.;;;"Seleccionar un Caso de Prueba cualquiera y pulsar la opción de edición.
Repetir el paso para otros Casos de Prueba en el sistema después de comprobar el resultado.";;;;Se debe acceder al detalle de la especificación del Caso de Prueba seleccionado en modo edición.;;;;;;;;;;
CPSCM308;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Modificación de Casos de Prueba. Funcionalidades.;Acceder a un caso de prueba en modo edición, modificar la funcionalidad del Caso de Prueba y comprobar que se actualizan correctamente los items relacionados.;Usuario con Perfil de acceso al SGP SCM.;;;;;;Acceder a un Caso de prueba en modo edición, comprobar los items relacionados para la funcionalidad asignada y cambiar al funcionalidad/es asignada/s.;;;;Los ítems relacionados se deben actualizar con los correspondientes a la nueva funcionalidad/es asignadas.;;;;;;;;;;;;;;;;;
CPSCM309;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado Definición - Disponible.;"Acceder a un caso de prueba en estado ""Definición"" y modificar su estado a ""Disponible"", guardar el CP y comprobar en el listado de Casos de Prueba que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Definición"".";;;;;;"Editar un Caso de Prueba en estado ""Definición"" y modificar el estado a ""Disponible"".
Guardar el Caso de Prueba.";;;;El nuevo estado para el CP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM310;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado CP Definición - Obsoleto.;"Acceder a un caso de prueba en estado ""Definición"" e intentar modificar el estado a ""Obsoleto"". El sistema no debe permitir la transición de estado.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Definición"".";;;;;;"Editar un Caso de Prueba en estado ""Definición"", intentar modificar el estado a ""Obsoleto"".";;;;"El sistema no debe permitir la transición ""Definición-Obsoleto"".";;;;;;;;;;;;;;;;;
CPSCM311;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado Disponible-Definición.;"Acceder a un caso de prueba en estado ""Disponible"" y modificar su estado a ""Definición"", guardar el CP y comprobar en el listado de Casos de Prueba que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Disponible"".";;;;;;"Editar un caso de prueba en estado ""Disponible"", modificar el estado a ""Definición"".
Guardar el Caso de Prueba.";;;;El nuevo estado para el CP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM312;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado Disponible-Obsoleto.;"Acceder a un caso de prueba en estado ""Disponible"" y modificar su estado a ""Obsoleto"", guardar el CP y comprobar en el listado de Casos de Prueba que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Disponible"".";;;;;;"Editar un caso de prueba en estado ""Disponible"", modificar el estado a ""Obsoleto"".
Guardar el Caso de Prueba.";;;;El nuevo estado para el CP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM313;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado Obsoleto-Disponible;"Acceder a un caso de prueba en estado ""Obsoleto"" y modificar su estado a ""Disponible"", guardar el CP y comprobar en el listado de Casos de Prueba que se muestra el nuevo estado.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Obsoleto"".";;;;;;"Editar un caso de prueba en estado ""Obsoleto"", modificar el estado a ""Disponible"".
Guardar el Caso de Prueba.";;;;El nuevo estado para el CP modificado se debe reflejar en la pantalla de visualización de Casos de Prueba disponibles en el sistema.;;;;;;;;;;;;;;;;;
CPSCM314;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado Obsoleto-Definición;"Acceder a un caso de prueba en estado ""Obsoleto"" y modificar su estado a ""Definición"". El sistema no debe permitir la transición de estado.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Obsoleto"".";;;;;;"Editar un Caso de Prueba en estado ""Obsoleto"", intentar modificar el estado a ""Definición"".";;;;"El sistema no debe permitir la transición ""Obsoleto-Definición"".";;;;;;;;;;;;;;;;;
CPSCM315;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;CP Cambio de estado Definición - Disponible sin ITEMS relacionados.;"Accecer a un caso de prueba en estado ""Definición"" y que no tenga items relacionados porque no existe código fuente etiquetado para la funcionalidad seleccionada y no se han añadido ítems manualmente. El CP no puede ponerse en estado ""Disponible"" porque no da cobertura a ninguna funcionalidad.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en estado ""Definición"".
No exista una determinada etiqueta para una funcionalidad determinada en el sistema.";;;;;;"Editar un Caso de Prueba en estado ""Definición"", seleccionar la funcionalidad para la cual no existe código fuente etiquetado.";;;;"No debe existir ningún ítem relacionado en el campo ""ítems"" del CP. ";;;"Modificar el estado a ""Disponible"" y guardar el CP.";;;;"El sistema no debe permitir guardar un CP en estado ""Disponible"" si no tiene ítems relacionados porque no tendría sentido incluir un CP que no da cobertura a ningún ítem en un Plan de Pruebas.";;;;;;;;;;
CPSCM316;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Visualización de Casos de Prueba. Filtros.;Acceder a la ventana de visualización de Tópicos seleccionando la categoría Caso de Prueba y comprobar que se muestran todos los Casos de Prueba disponibles en el sistema. Probar los filtros correspondientes a Caso de Prueba.;"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en los tres estados posible Definición/Disponible/Obsoleto.";;;;;;"En el menú Tópicos seleccionar la categoría ""Caso de Prueba"".";;;;El sistema debe mostrar todos los Casos de Prueba disponibles en el sistema y nada más. Comprobar que el filtro de Casos de Prueba está aplicado en el marco de filtros de la derecha.;;;"Modificar los filtros correspondientes realizando combinaciones con los tres estados que aplican a Casos de Prueba: Definición/Disponible/Obsoleto.
Repetir el paso varias veces y comprobar el resultado cada vez.";;;;Se debe actualizar el listado con los Casos de Prueba que correspondan en función del filtro aplicado.;;;;;;;;;;
CPSCM317;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Visualización de Casos de Prueba. Modificación estado.;"Editar un Caso de Prueba existente en estado ""Definición"", modificar su estado y comprobar que se actualiza el listado general.";"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba en los tres estados posible Definición/Disponible/Obsoleto.";;;;;;"En el menú Tópicos seleccionar la categoría ""Caso de Prueba"".";;;;El sistema debe mostrar todos los Casos de Prueba disponibles en el sistema y nada más. ;;;"Editar un CP haciendo doble click sobre el mismo, modificar el estado y guardar el CP en el sistema.
Repetir la prueba para varios CP y estados diferentes comprobando el resultado cada vez.";;;;Se debe actualizar el listado con los Casos de Prueba con el nuevo estado para el/los CP modificado/s.;;;;;;;;;;
CPSCM318;;Definición;BASELINER;NAT:SGP.GUI;Normal;900;Visualización de Casos de Prueba. Borrado de un CP.;Acceder a la ventana de visualización de Tópicos seleccionando la categoría Caso de Prueba y comprobar que se muestran todos los Casos de Prueba disponibles en el sistema. Seleccionar uno o varios y borrarlos del sistema verificando que se actualiza el listado general no mostrando los CP eliminados.;"Usuario con Perfil de acceso al SGP SCM.
Casos de Prueba variados disponibles.";;;;;;;;;;;;;;;;;;;;;;;;;;;
